code,descr,lang_code,is_active,cr_by,cr_dtimes
acknowledgement-download-a-personalized-card,Acknowledgement for Download a personalized card,eng,TRUE,superadmin,now()
acknowledgement-update-demographic-data,Acknowledgement for Update demographic data,eng,TRUE,superadmin,now()
acknowledgement-verify-email-id-or-phone-number,Acknowledgement for verify email id or phone number,eng,TRUE,superadmin,now()
acknowledgement-secure-my-id,Acknowledgement for Secure my Id,eng,TRUE,superadmin,now()
registration-centers-list,List of registration centers,eng,TRUE,superadmin,now()
service-history-type,Acknwoldegement service history type,eng,TRUE,superadmin,now()
acknowledgment-authentication-request,Acknowledgment Authentication Request,eng,TRUE,superadmin,now()
acknowledgment-get-my-id,Acknowledment Get My Id,eng,TRUE,superadmin,now()
acknowledgment-vid-card-download,Acknowledgment vid card download,eng,TRUE,superadmin,now()
vid-card-type,Vid Card Type,eng,TRUE,superadmin,now()
cust-and-down-my-card-request-received-email-subject,Request received email subject to customize and download my card,fra,TRUE,superadmin,now()
cust-and-down-my-card-success-email-subject,Success email subject to customize and download my card,fra,TRUE,superadmin,now()
cust-and-down-my-card-failure-email-subject,Failure email subject to customize and download my card,fra,TRUE,superadmin,now()
cust-and-down-my-card-request-received-email-content,Request received email to customize and download my card,fra,TRUE,superadmin,now()
cust-and-down-my-card-success-email-content,Success email to customize and download my card,fra,TRUE,superadmin,now()
cust-and-down-my-card-failure-email-content,Failure email to customize and download my card,fra,TRUE,superadmin,now()
order-a-physical-card-request-received-email-subject,Request received email subject to order a physical card,fra,TRUE,superadmin,now()
order-a-physical-card-success-email-subject,Success email subject to order a physical card,fra,TRUE,superadmin,now()
order-a-physical-card-failure-email-subject,Failure email subject to order a physical card,fra,TRUE,superadmin,now()
order-a-physical-card-request-received-email-content,Request received email to order a physical card,fra,TRUE,superadmin,now()
order-a-physical-card-success-email-content,Success email to order a physical card,fra,TRUE,superadmin,now()
order-a-physical-card-failure-email-content,Failure email to order a physical card,fra,TRUE,superadmin,now()
share-cred-with-partner-request-received-email-subject,Request received email subject to share my credential with a partner,fra,TRUE,superadmin,now()
share-cred-with-partner-success-email-subject,Success email subject to share my credential with a partner,fra,TRUE,superadmin,now()
share-cred-with-partner-failure-email-subject,Failure email subject to share my credential with a partner,fra,TRUE,superadmin,now()
share-cred-with-partner-request-received-email-content,Request received email to share my credential with a partner,fra,TRUE,superadmin,now()
share-cred-with-partner-success-email-content,Success email to share my credential with a partner,fra,TRUE,superadmin,now()
share-cred-with-partner-failure-email-content,Failure email to share my credential with a partner,fra,TRUE,superadmin,now()
lock-unlock-auth-request-received-email-subject,Request received email subject to lock/unlock authentication,fra,TRUE,superadmin,now()
lock-unlock-auth-success-email-subject,Success email subject to lock/unlock authentication,fra,TRUE,superadmin,now()
lock-unlock-auth-failure-email-subject,Failure email subject to lock/unlock authentication,fra,TRUE,superadmin,now()
lock-unlock-auth-request-received-email-content,Request received email to lock/unlock authentication,fra,TRUE,superadmin,now()
lock-unlock-auth-success-email-content,Success email to lock/unlock authentication,fra,TRUE,superadmin,now()
lock-unlock-auth-failure-email-content,Failure email to lock/unlock authentication,fra,TRUE,superadmin,now()
update-demo-data-request-received-email-subject,Request received email subject to self update demographic data,fra,TRUE,superadmin,now()
update-demo-data-success-email-subject,Success email subject to self update demographic data,fra,TRUE,superadmin,now()
update-demo-data-failure-email-subject,Failure email subject to self update demographic data,fra,TRUE,superadmin,now()
update-demo-data-request-received-email-content,Request received email to self update demographic data,fra,TRUE,superadmin,now()
update-demo-data-success-email-content,Success email to self update demographic data,fra,TRUE,superadmin,now()
update-demo-data-failure-email-content,Failure email to self update demographic data,fra,TRUE,superadmin,now()
gen-or-revoke-vid-request-received-email-subject,Request received email subject to generate or revoke VID,fra,TRUE,superadmin,now()
gen-or-revoke-vid-success-email-subject,Success email subject to generate or revoke VID,fra,TRUE,superadmin,now()
gen-or-revoke-vid-failure-email-subject,Failure email subject to generate or revoke VID,fra,TRUE,superadmin,now()
gen-or-revoke-vid-request-received-email-content,Request received email to generate or revoke VID,fra,TRUE,superadmin,now()
gen-or-revoke-vid-success-email-content,Success email to generate or revoke VID,fra,TRUE,superadmin,now()
gen-or-revoke-vid-failure-email-content,Failure email to generate or revoke VID,fra,TRUE,superadmin,now()
get-my-uin-card-request-received-email-subject,Request received email subject to get my UIN card,fra,TRUE,superadmin,now()
get-my-uin-card-success-email-subject,Success email subject to get my UIN card,fra,TRUE,superadmin,now()
get-my-uin-card-failure-email-subject,Failure email subject to get my UIN card,fra,TRUE,superadmin,now()
get-my-uin-card-request-received-email-content,Request received email to get my UIN card,fra,TRUE,superadmin,now()
get-my-uin-card-success-email-content,Success email to get my UIN card,fra,TRUE,superadmin,now()
get-my-uin-card-failure-email-content,Failure email to get my UIN card,fra,TRUE,superadmin,now()
verify-my-phone-email-request-received-email-subject,Request received email subject to verify my phone and email,fra,TRUE,superadmin,now()
verify-my-phone-email-success-email-subject,Success email subject to verify my phone and email,fra,TRUE,superadmin,now()
verify-my-phone-email-failure-email-subject,Failure email subject to verify my phone and email,fra,TRUE,superadmin,now()
verify-my-phone-email-request-received-email-content,Request received email to verify my phone and email,fra,TRUE,superadmin,now()
verify-my-phone-email-success-email-content,Success email to verify my phone and email,fra,TRUE,superadmin,now()
verify-my-phone-email-failure-email-content,Failure email to verify my phone and email,fra,TRUE,superadmin,now()
cust-and-down-my-card-request-received_SMS,Request received sms to customize and download my card,fra,TRUE,superadmin,now()
cust-and-down-my-card-success_SMS,Success sms to customize and download my card,fra,TRUE,superadmin,now()
cust-and-down-my-card-failure_SMS,Failure sms to customize and download my card,fra,TRUE,superadmin,now()
order-a-physical-card-request-received_SMS,Request received sms to order a physical card,fra,TRUE,superadmin,now()
order-a-physical-card-success_SMS,Success sms to order a physical card,fra,TRUE,superadmin,now()
order-a-physical-card-failure_SMS,Failure sms to order a physical card,fra,TRUE,superadmin,now()
share-cred-with-partner-request-received_SMS,Request received sms to share my credential with a partner,fra,TRUE,superadmin,now()
share-cred-with-partner-success_SMS,Success sms to share my credential with a partner,fra,TRUE,superadmin,now()
share-cred-with-partner-failure_SMS,Failure sms to share my credential with a partner,fra,TRUE,superadmin,now()
lock-unlock-auth-request-received_SMS,Request received sms to lock/unlock authentication,fra,TRUE,superadmin,now()
lock-unlock-auth-success_SMS,Success sms to lock/unlock authentication,fra,TRUE,superadmin,now()
lock-unlock-auth-failure_SMS,Failure sms to lock/unlock authentication,fra,TRUE,superadmin,now()
update-demo-data-request-received_SMS,Request received sms to self update demographic data,fra,TRUE,superadmin,now()
update-demo-data-success_SMS,Success sms to self update demographic data,fra,TRUE,superadmin,now()
update-demo-data-failure_SMS,Failure sms to self update demographic data,fra,TRUE,superadmin,now()
gen-or-revoke-vid-request-received_SMS,Request received sms to generate or revoke VID,fra,TRUE,superadmin,now()
gen-or-revoke-vid-success_SMS,Success sms to generate or revoke VID,fra,TRUE,superadmin,now()
gen-or-revoke-vid-failure_SMS,Failure sms to generate or revoke VID,fra,TRUE,superadmin,now()
get-my-uin-card-request-received_SMS,Request received sms to get my UIN card,fra,TRUE,superadmin,now()
get-my-uin-card-success_SMS,Success sms to get my UIN card,fra,TRUE,superadmin,now()
get-my-uin-card-failure_SMS,Failure sms to get my UIN card,fra,TRUE,superadmin,now()
verify-my-phone-email-request-received_SMS,Request received sms to verify my phone and email,fra,TRUE,superadmin,now()
verify-my-phone-email-success_SMS,Success sms to verify my phone and email,fra,TRUE,superadmin,now()
verify-my-phone-email-failure_SMS,Failure sms to verify my phone and email,fra,TRUE,superadmin,now()
cust-and-down-my-card-positive-purpose,Positive purpose to customize and download my card,fra,TRUE,superadmin,now()
cust-and-down-my-card-negative-purpose,Negative purpose to customize and download my card,fra,TRUE,superadmin,now()
order-a-physical-card-positive purpose,Positive purpose to order a physical card,fra,TRUE,superadmin,now()
order-a-physical-card-negative purpose,Negative purpose to order a physical card,fra,TRUE,superadmin,now()
share-cred-with-partner-positive-purpose,Positive purpose to share my credential with a partner,fra,TRUE,superadmin,now()
share-cred-with-partner-negative-purpose,Negative purpose to share my credential with a partner,fra,TRUE,superadmin,now()
lock-unlock-auth-positive-purpose,Positive purpose to lock/unlock various authentication types,fra,TRUE,superadmin,now()
lock-unlock-auth-negative-purpose,Negative purpose to lock/unlock various authentication types,fra,TRUE,superadmin,now()
update-demo-data-positive-purpose,Positive Purpose to self update demographic data,fra,TRUE,superadmin,now()
update-demo-data-negative-purpose,Negative Purpose to self update demographic data,fra,TRUE,superadmin,now()
gen-or-revoke-vid-positive-purpose,Positive Purpose to generate or revoke VIDs,fra,TRUE,superadmin,now()
gen-or-revoke-vid-negative-purpose,Negative Purpose to generate or revoke VIDs,fra,TRUE,superadmin,now()
get-my-uin-card-positive-purpose,Positive purpose to get my UIN card,fra,TRUE,superadmin,now()
get-my-uin-card-negative-purpose,Negative purpose to get my UIN card,fra,TRUE,superadmin,now()
verify-my-phone-email-positive-purpose,Positive purpose to verify my phone number and email ID,fra,TRUE,superadmin,now()
verify-my-phone-email-negative-purpose,Negative purpose to verify my phone number and email ID,fra,TRUE,superadmin,now()
cust-and-down-my-card-success-summary,Success summary to customize and download my card,fra,TRUE,superadmin,now()
order-a-physical-card-success-summary,Success summary to order a physical card,fra,TRUE,superadmin,now()
share-cred-with-partner-success-summary,Success summary to share my credential with a partner,fra,TRUE,superadmin,now()
lock-unlock-auth-success-summary,Success summary to lock/unlock various authentication types,fra,TRUE,superadmin,now()
update-demo-data-success-summary,Success summary to self update demographic data,fra,TRUE,superadmin,now()
gen-or-revoke-vid-success-summary,Success summary to generate or revoke VIDs,fra,TRUE,superadmin,now()
get-my-uin-card-success-summary,Success summary to get my UIN card,fra,TRUE,superadmin,now()
verify-my-phone-email-success-summary,Success summary to verify my phone and email,fra,TRUE,superadmin,now()
receive-otp-mail-subject,Receiving OTP mail Subject,fra,TRUE,superadmin,now()
receive-otp-mail-content,Receiving OTP Mail Content,fra,TRUE,superadmin,now()
receive-otp,Receive OTP,fra,TRUE,superadmin,now()
vid-card-download-positive-purpose,Vid Card Download Positive Purpose,fra,TRUE,superadmin,now()
vid-card-download-negative-purpose,Vid Card Download Negative Purpose,fra,TRUE,superadmin,now()
vid-card-download-positive-summary,Vid Card Download Positive Summary,fra,TRUE,superadmin,now()
mosip.phone.template.property,Phone,fra,TRUE,superadmin,now()
mosip.email.template.property,Email,fra,TRUE,superadmin,now()
vid-card-download-request-received-email-subject,Request received email subject to download my VID card,fra,TRUE,superadmin,now()
vid-card-download-success-email-subject,Success email subject to download my VID card,fra,TRUE,superadmin,now()
vid-card-download-failure-email-subject,Failure email subject to download my VID card,fra,TRUE,superadmin,now()
vid-card-download-request-received-email-content,Request received email to download my VID card,fra,TRUE,superadmin,now()
vid-card-download-success-email-content,Success email to download my VID card,fra,TRUE,superadmin,now()
vid-card-download-failure-email-content,Failure email to download my VID card,fra,TRUE,superadmin,now()
vid-card-download-request-received_SMS,Request received sms to download my VID card,fra,TRUE,superadmin,now()
vid-card-download-success_SMS,Success sms to download my VID card,fra,TRUE,superadmin,now()
vid-card-download-failure_SMS,Failure sms to download my VID card,fra,TRUE,superadmin,now()
mosip.otp-email.template.property,Email otp,fra,TRUE,superadmin,now()
mosip.otp-phone.template.property,Phone otp,fra,TRUE,superadmin,now()
mosip.demo.template.property,Demographic,fra,TRUE,superadmin,now()
mosip.bio-finger.template.property,Finger bio,fra,TRUE,superadmin,now()
mosip.bio-iris.template.property,Iris bio,fra,TRUE,superadmin,now()
mosip.bio-face.template.property,Face bio,fra,TRUE,superadmin,now()
mosip.unlocked.template.property,Unlocked status,fra,TRUE,superadmin,now()
mosip.locked.template.property,Locked status,fra,TRUE,superadmin,now()
mosip.event.status.success.template,Success event status,fra,TRUE,superadmin,now()
mosip.event.status.failed.template,Failed event status,fra,TRUE,superadmin,now()
mosip.event.status.inprogress.template,In progress event status,fra,TRUE,superadmin,now()
mosip.ida.auth-request.OTP-REQUEST.Y.descr,OTP Request Success,fra,TRUE,superadmin,now()
mosip.ida.auth-request.OTP-AUTH.Y.descr,OTP Authentication Success,fra,TRUE,superadmin,now()
mosip.ida.auth-request.DEMO-AUTH.Y.descr,Demo Authentication Success,fra,TRUE,superadmin,now()
mosip.ida.auth-request.FINGERPRINT-AUTH.Y.descr,Finger Authentication Success,fra,TRUE,superadmin,now()
mosip.ida.auth-request.IRIS-AUTH.Y.descr,Iris Authentication Success,fra,TRUE,superadmin,now()
mosip.ida.auth-request.FACE-AUTH.Y.descr,Face Authentication Success,fra,TRUE,superadmin,now()
mosip.ida.auth-request.STATIC-PIN-AUTH.Y.descr,Pin Authentication Success,fra,TRUE,superadmin,now()
mosip.ida.auth-request.STATIC-PIN-STORAGE.Y.descr,Static Pin Store Request Success,fra,TRUE,superadmin,now()
mosip.ida.auth-request.EKYC-AUTH.Y.descr,EKYC Authentication Request Success,fra,TRUE,superadmin,now()
mosip.ida.auth-request.KYC-AUTH.Y.descr,KYC Authentication Request Success,fra,TRUE,superadmin,now()
mosip.ida.auth-request.KYC-EXCHANGE.Y.descr,KYC Exchange Request Success,fra,TRUE,superadmin,now()
mosip.ida.auth-request.IDENTITY-KEY-BINDING.Y.descr,Identity Key Binding Request Success,fra,TRUE,superadmin,now()
mosip.ida.auth-request.TOKEN-REQUEST.Y.descr,Token Request Success,fra,TRUE,superadmin,now()
mosip.ida.auth-request.TOKEN-AUTH.Y.descr,Token based Authentication Success,fra,TRUE,superadmin,now()
mosip.ida.auth-request.OTP-REQUEST.N.descr,OTP Request Failed,fra,TRUE,superadmin,now()
mosip.ida.auth-request.OTP-AUTH.N.descr,OTP Authentication Failed,fra,TRUE,superadmin,now()
mosip.ida.auth-request.DEMO-AUTH.N.descr,Demo Authentication Failed,fra,TRUE,superadmin,now()
mosip.ida.auth-request.FINGERPRINT-AUTH.N.descr,Finger Authentication Failed,fra,TRUE,superadmin,now()
mosip.ida.auth-request.IRIS-AUTH.N.descr,Iris Authentication Failed,fra,TRUE,superadmin,now()
mosip.ida.auth-request.FACE-AUTH.N.descr,Face Authentication Failed,fra,TRUE,superadmin,now()
mosip.ida.auth-request.STATIC-PIN-AUTH.N.descr,Pin Authentication Failed,fra,TRUE,superadmin,now()
mosip.ida.auth-request.STATIC-PIN-STORAGE.N.descr,Static Pin Store Request Failed,fra,TRUE,superadmin,now()
mosip.ida.auth-request.EKYC-AUTH.N.descr,EKYC Authentication Request Failed,fra,TRUE,superadmin,now()
mosip.ida.auth-request.KYC-AUTH.N.descr,KYC Authentication Request Failed,fra,TRUE,superadmin,now()
mosip.ida.auth-request.KYC-EXCHANGE.N.descr,KYC Exchange Request Failed,fra,TRUE,superadmin,now()
mosip.ida.auth-request.IDENTITY-KEY-BINDING.N.descr,Identity Key Binding Request Failed,fra,TRUE,superadmin,now()
mosip.ida.auth-request.TOKEN-REQUEST.N.descr,Token Request Failed,fra,TRUE,superadmin,now()
mosip.ida.auth-request.TOKEN-AUTH.N.descr,Token based Authentication Failed,fra,TRUE,superadmin,now()
mosip.ida.auth-request.UNKNOWN.Y.descr,Unknown Request/Authentication Success,fra,TRUE,superadmin,now()
mosip.ida.auth-request.UNKNOWN.N.descr,Unknown Request/Authentication Failed,fra,TRUE,superadmin,now()
mosip.auth-type-code.OTP-REQUEST,OTP Request,fra,TRUE,superadmin,now()
mosip.auth-type-code.OTP-AUTH,OTP Authentication,fra,TRUE,superadmin,now()
mosip.auth-type-code.DEMO-AUTH,Demo Authentication,fra,TRUE,superadmin,now()
mosip.auth-type-code.FINGERPRINT-AUTH,Finger Authentication,fra,TRUE,superadmin,now()
mosip.auth-type-code.IRIS-AUTH,Iris Authentication,fra,TRUE,superadmin,now()
mosip.auth-type-code.FACE-AUTH,Face Authentication,fra,TRUE,superadmin,now()
mosip.auth-type-code.STATIC-PIN-AUTH,Pin Authentication,fra,TRUE,superadmin,now()
mosip.auth-type-code.STATIC-PIN-STORAGE,Static Pin Store Request,fra,TRUE,superadmin,now()
mosip.auth-type-code.EKYC-AUTH,EKYC Authentication Request,fra,TRUE,superadmin,now()
mosip.auth-type-code.KYC-AUTH,KYC Authentication Request,fra,TRUE,superadmin,now()
mosip.auth-type-code.KYC-EXCHANGE,KYC Exchange Request,fra,TRUE,superadmin,now()
mosip.auth-type-code.IDENTITY-KEY-BINDING,Identity Key Binding Request,fra,TRUE,superadmin,now()
mosip.auth-type-code.TOKEN-REQUEST,Token Request,fra,TRUE,superadmin,now()
mosip.auth-type-code.TOKEN-AUTH,Token based Authentication,fra,TRUE,superadmin,now()
mosip.auth-type-code.PWD,PWD,fra,TRUE,superadmin,now()
mosip.auth-type-code.PIN,PIN,fra,TRUE,superadmin,now()
mosip.auth-type-code.OTP,OTP,fra,TRUE,superadmin,now()
mosip.auth-type-code.Wallet,Wallet,fra,TRUE,superadmin,now()
mosip.auth-type-code.L1-bio-device,L1-bio-device,fra,TRUE,superadmin,now()
mosip.template.UNKNOWN,Unknown attribute,fra,TRUE,superadmin,now()
mosip.event.type.AUTHENTICATION_REQUEST,Authentication Request event type,fra,TRUE,superadmin,now()
mosip.event.type.SHARE_CRED_WITH_PARTNER,Share Credential With Partner event type,fra,TRUE,superadmin,now()
mosip.event.type.DOWNLOAD_PERSONALIZED_CARD,Download Personalized Card event type,fra,TRUE,superadmin,now()
mosip.event.type.ORDER_PHYSICAL_CARD,Order a Physical Card event type,fra,TRUE,superadmin,now()
mosip.event.type.GET_MY_ID,Get UIN Card event type,fra,TRUE,superadmin,now()
mosip.event.type.UPDATE_MY_UIN,Update UIN Data event type,fra,TRUE,superadmin,now()
mosip.event.type.GENERATE_VID,Generate VID event type,fra,TRUE,superadmin,now()
mosip.event.type.REVOKE_VID,Revoke VID event type,fra,TRUE,superadmin,now()
mosip.event.type.AUTH_TYPE_LOCK_UNLOCK,Secure My ID event type,fra,TRUE,superadmin,now()
mosip.event.type.VID_CARD_DOWNLOAD,Download VID Card event type,fra,TRUE,superadmin,now()
mosip.event.type.SEND_OTP,Send OTP event type,fra,TRUE,superadmin,now()
mosip.event.type.VALIDATE_OTP,Verify My Phone/Email event type,fra,TRUE,superadmin,now()
mosip.event.type.DEFAULT,Default event type,fra,TRUE,superadmin,now()
mosip.service.type.AUTHENTICATION_REQUEST,Authentication Request service type,fra,TRUE,superadmin,now()
mosip.service.type.SERVICE_REQUEST,Service Request service type,fra,TRUE,superadmin,now()
mosip.service.type.DATA_UPDATE_REQUEST,Data Update Request service type,fra,TRUE,superadmin,now()
mosip.service.type.ID_MANAGEMENT_REQUEST,ID Management Request service type,fra,TRUE,superadmin,now()
mosip.service.type.DATA_SHARE_REQUEST,Data Share Request service type,fra,TRUE,superadmin,now()
mosip.service.type.ASYNC,Async service type,fra,TRUE,superadmin,now()
mosip.template.ALL,All attribute,fra,TRUE,superadmin,now()
acknowledgement-share-cred-with-partner,Acknowledgement for share credential with a partner,fra,TRUE,superadmin,now()
supporting-docs-list,List of supporting documents,fra,TRUE,superadmin,now()
acknowledgement-manage-my-vid,Acknowledgement for manage my vid,fra,TRUE,superadmin,now()
acknowledgement-order-a-physical-card,Acknowledgement for order a physical card,fra,TRUE,superadmin,now()
acknowledgement-download-a-personalized-card,Acknowledgement for Download a personalized card,fra,TRUE,superadmin,now()
acknowledgement-update-demographic-data,Acknowledgement for Update demographic data,fra,TRUE,superadmin,now()
acknowledgement-verify-email-id-or-phone-number,Acknowledgement for verify email id or phone number,fra,TRUE,superadmin,now()
acknowledgement-secure-my-id,Acknowledgement for Secure my Id,fra,TRUE,superadmin,now()
registration-centers-list,List of registration centers,fra,TRUE,superadmin,now()
service-history-type,Acknwoldegement service history type,fra,TRUE,superadmin,now()
acknowledgment-authentication-request,Acknowledgment Authentication Request,fra,TRUE,superadmin,now()
acknowledgment-get-my-id,Acknowledment Get My Id,fra,TRUE,superadmin,now()
acknowledgment-vid-card-download,Acknowledgment vid card download,fra,TRUE,superadmin,now()
vid-card-type,Vid Card Type,fra,TRUE,superadmin,now()
cust-and-down-my-card-request-received-email-subject,Request received email subject to customize and download my card,ara,TRUE,superadmin,now()
cust-and-down-my-card-success-email-subject,Success email subject to customize and download my card,ara,TRUE,superadmin,now()
cust-and-down-my-card-failure-email-subject,Failure email subject to customize and download my card,ara,TRUE,superadmin,now()
cust-and-down-my-card-request-received-email-content,Request received email to customize and download my card,ara,TRUE,superadmin,now()
cust-and-down-my-card-success-email-content,Success email to customize and download my card,ara,TRUE,superadmin,now()
cust-and-down-my-card-failure-email-content,Failure email to customize and download my card,ara,TRUE,superadmin,now()
order-a-physical-card-request-received-email-subject,Request received email subject to order a physical card,ara,TRUE,superadmin,now()
order-a-physical-card-success-email-subject,Success email subject to order a physical card,ara,TRUE,superadmin,now()
order-a-physical-card-failure-email-subject,Failure email subject to order a physical card,ara,TRUE,superadmin,now()
order-a-physical-card-request-received-email-content,Request received email to order a physical card,ara,TRUE,superadmin,now()
order-a-physical-card-success-email-content,Success email to order a physical card,ara,TRUE,superadmin,now()
order-a-physical-card-failure-email-content,Failure email to order a physical card,ara,TRUE,superadmin,now()
share-cred-with-partner-request-received-email-subject,Request received email subject to share my credential with a partner,ara,TRUE,superadmin,now()
share-cred-with-partner-success-email-subject,Success email subject to share my credential with a partner,ara,TRUE,superadmin,now()
share-cred-with-partner-failure-email-subject,Failure email subject to share my credential with a partner,ara,TRUE,superadmin,now()
share-cred-with-partner-request-received-email-content,Request received email to share my credential with a partner,ara,TRUE,superadmin,now()
share-cred-with-partner-success-email-content,Success email to share my credential with a partner,ara,TRUE,superadmin,now()
share-cred-with-partner-failure-email-content,Failure email to share my credential with a partner,ara,TRUE,superadmin,now()
lock-unlock-auth-request-received-email-subject,Request received email subject to lock/unlock authentication,ara,TRUE,superadmin,now()
lock-unlock-auth-success-email-subject,Success email subject to lock/unlock authentication,ara,TRUE,superadmin,now()
lock-unlock-auth-failure-email-subject,Failure email subject to lock/unlock authentication,ara,TRUE,superadmin,now()
lock-unlock-auth-request-received-email-content,Request received email to lock/unlock authentication,ara,TRUE,superadmin,now()
lock-unlock-auth-success-email-content,Success email to lock/unlock authentication,ara,TRUE,superadmin,now()
lock-unlock-auth-failure-email-content,Failure email to lock/unlock authentication,ara,TRUE,superadmin,now()
update-demo-data-request-received-email-subject,Request received email subject to self update demographic data,ara,TRUE,superadmin,now()
update-demo-data-success-email-subject,Success email subject to self update demographic data,ara,TRUE,superadmin,now()
update-demo-data-failure-email-subject,Failure email subject to self update demographic data,ara,TRUE,superadmin,now()
update-demo-data-request-received-email-content,Request received email to self update demographic data,ara,TRUE,superadmin,now()
update-demo-data-success-email-content,Success email to self update demographic data,ara,TRUE,superadmin,now()
update-demo-data-failure-email-content,Failure email to self update demographic data,ara,TRUE,superadmin,now()
gen-or-revoke-vid-request-received-email-subject,Request received email subject to generate or revoke VID,ara,TRUE,superadmin,now()
gen-or-revoke-vid-success-email-subject,Success email subject to generate or revoke VID,ara,TRUE,superadmin,now()
gen-or-revoke-vid-failure-email-subject,Failure email subject to generate or revoke VID,ara,TRUE,superadmin,now()
gen-or-revoke-vid-request-received-email-content,Request received email to generate or revoke VID,ara,TRUE,superadmin,now()
gen-or-revoke-vid-success-email-content,Success email to generate or revoke VID,ara,TRUE,superadmin,now()
gen-or-revoke-vid-failure-email-content,Failure email to generate or revoke VID,ara,TRUE,superadmin,now()
get-my-uin-card-request-received-email-subject,Request received email subject to get my UIN card,ara,TRUE,superadmin,now()
get-my-uin-card-success-email-subject,Success email subject to get my UIN card,ara,TRUE,superadmin,now()
get-my-uin-card-failure-email-subject,Failure email subject to get my UIN card,ara,TRUE,superadmin,now()
get-my-uin-card-request-received-email-content,Request received email to get my UIN card,ara,TRUE,superadmin,now()
get-my-uin-card-success-email-content,Success email to get my UIN card,ara,TRUE,superadmin,now()
get-my-uin-card-failure-email-content,Failure email to get my UIN card,ara,TRUE,superadmin,now()
verify-my-phone-email-request-received-email-subject,Request received email subject to verify my phone and email,ara,TRUE,superadmin,now()
verify-my-phone-email-success-email-subject,Success email subject to verify my phone and email,ara,TRUE,superadmin,now()
verify-my-phone-email-failure-email-subject,Failure email subject to verify my phone and email,ara,TRUE,superadmin,now()
verify-my-phone-email-request-received-email-content,Request received email to verify my phone and email,ara,TRUE,superadmin,now()
verify-my-phone-email-success-email-content,Success email to verify my phone and email,ara,TRUE,superadmin,now()
verify-my-phone-email-failure-email-content,Failure email to verify my phone and email,ara,TRUE,superadmin,now()
cust-and-down-my-card-request-received_SMS,Request received sms to customize and download my card,ara,TRUE,superadmin,now()
cust-and-down-my-card-success_SMS,Success sms to customize and download my card,ara,TRUE,superadmin,now()
cust-and-down-my-card-failure_SMS,Failure sms to customize and download my card,ara,TRUE,superadmin,now()
order-a-physical-card-request-received_SMS,Request received sms to order a physical card,ara,TRUE,superadmin,now()
order-a-physical-card-success_SMS,Success sms to order a physical card,ara,TRUE,superadmin,now()
order-a-physical-card-failure_SMS,Failure sms to order a physical card,ara,TRUE,superadmin,now()
share-cred-with-partner-request-received_SMS,Request received sms to share my credential with a partner,ara,TRUE,superadmin,now()
share-cred-with-partner-success_SMS,Success sms to share my credential with a partner,ara,TRUE,superadmin,now()
share-cred-with-partner-failure_SMS,Failure sms to share my credential with a partner,ara,TRUE,superadmin,now()
lock-unlock-auth-request-received_SMS,Request received sms to lock/unlock authentication,ara,TRUE,superadmin,now()
lock-unlock-auth-success_SMS,Success sms to lock/unlock authentication,ara,TRUE,superadmin,now()
lock-unlock-auth-failure_SMS,Failure sms to lock/unlock authentication,ara,TRUE,superadmin,now()
update-demo-data-request-received_SMS,Request received sms to self update demographic data,ara,TRUE,superadmin,now()
update-demo-data-success_SMS,Success sms to self update demographic data,ara,TRUE,superadmin,now()
update-demo-data-failure_SMS,Failure sms to self update demographic data,ara,TRUE,superadmin,now()
gen-or-revoke-vid-request-received_SMS,Request received sms to generate or revoke VID,ara,TRUE,superadmin,now()
gen-or-revoke-vid-success_SMS,Success sms to generate or revoke VID,ara,TRUE,superadmin,now()
gen-or-revoke-vid-failure_SMS,Failure sms to generate or revoke VID,ara,TRUE,superadmin,now()
get-my-uin-card-request-received_SMS,Request received sms to get my UIN card,ara,TRUE,superadmin,now()
get-my-uin-card-success_SMS,Success sms to get my UIN card,ara,TRUE,superadmin,now()
get-my-uin-card-failure_SMS,Failure sms to get my UIN card,ara,TRUE,superadmin,now()
verify-my-phone-email-request-received_SMS,Request received sms to verify my phone and email,ara,TRUE,superadmin,now()
verify-my-phone-email-success_SMS,Success sms to verify my phone and email,ara,TRUE,superadmin,now()
verify-my-phone-email-failure_SMS,Failure sms to verify my phone and email,ara,TRUE,superadmin,now()
cust-and-down-my-card-positive-purpose,Positive purpose to customize and download my card,ara,TRUE,superadmin,now()
cust-and-down-my-card-negative-purpose,Negative purpose to customize and download my card,ara,TRUE,superadmin,now()
order-a-physical-card-positive purpose,Positive purpose to order a physical card,ara,TRUE,superadmin,now()
order-a-physical-card-negative purpose,Negative purpose to order a physical card,ara,TRUE,superadmin,now()
share-cred-with-partner-positive-purpose,Positive purpose to share my credential with a partner,ara,TRUE,superadmin,now()
share-cred-with-partner-negative-purpose,Negative purpose to share my credential with a partner,ara,TRUE,superadmin,now()
lock-unlock-auth-positive-purpose,Positive purpose to lock/unlock various authentication types,ara,TRUE,superadmin,now()
lock-unlock-auth-negative-purpose,Negative purpose to lock/unlock various authentication types,ara,TRUE,superadmin,now()
update-demo-data-positive-purpose,Positive Purpose to self update demographic data,ara,TRUE,superadmin,now()
update-demo-data-negative-purpose,Negative Purpose to self update demographic data,ara,TRUE,superadmin,now()
gen-or-revoke-vid-positive-purpose,Positive Purpose to generate or revoke VIDs,ara,TRUE,superadmin,now()
